# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=3
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12043.1,0.967538,0.122723,5,31,0,-12032.8,-0.0548203,1.02211,1.02008,0.00234876,0.023851,0.112027,-1.14564,-0.0484972,0.262532,0.0601776,-0.0576991,-0.0495085,-1.82851,-1.2179,0.0827089,-0.299176,-0.057677,-0.125243,-5.00466,0.932484,-7.95997e-05,0.236587,0.0408619,-0.0554931,0.00625743,-0.0207955,0.0157863,-0.0213633,0.968089,1.0134,-0.0548203,1.02211,1.02008,0.00234876,0.023851,0.112027,-1.14564,-0.0484972,0.262532,0.0601776,-0.0576991,-0.0495085,-6.82851,-1.2179,0.0827089,-0.299176,-0.057677,-0.125243,-10.0047,0.932484,-7.95997e-05,0.236587,0.0408619,-0.0554931,0.00625743,-0.0207955,0.0157863,-0.0213633,0.968089,1.0134
12030.9,0.938512,0.122723,4,15,0,-12027.2,-0.0726783,1.02072,1.02459,0.0320482,0.027333,0.141373,-1.14001,-0.0491971,0.246304,0.0351042,-0.0530444,-0.0750233,-1.88318,-1.17204,0.254441,-0.062653,-0.133903,-0.0495215,-5.00242,0.932897,-0.0618393,0.318569,0.0715958,-0.0928431,0.00881488,-0.0213123,0.0106479,-0.00944321,0.944377,1.04236,-0.0726783,1.02072,1.02459,0.0320482,0.027333,0.141373,-1.14001,-0.0491971,0.246304,0.0351042,-0.0530444,-0.0750233,-6.88318,-1.17204,0.254441,-0.062653,-0.133903,-0.0495215,-10.0024,0.932897,-0.0618393,0.318569,0.0715958,-0.0928431,0.00881488,-0.0213123,0.0106479,-0.00944321,0.944377,1.04236
12035.1,0.998845,0.122723,5,63,0,-12012.3,-0.0416977,1.03159,1.00125,-0.0104408,0.0873682,0.0254385,-1.19888,-0.0780888,0.291957,-0.0459874,-0.0451131,0.057421,-2.00083,-1.12985,0.115326,-0.444836,-0.0692522,0.153736,-5.04345,0.784893,0.0161142,-0.0706356,0.0460092,0.0675862,0.044574,0.0119469,0.0451052,0.069864,1.01968,0.905047,-0.0416977,1.03159,1.00125,-0.0104408,0.0873682,0.0254385,-1.19888,-0.0780888,0.291957,-0.0459874,-0.0451131,0.057421,-7.00083,-1.12985,0.115326,-0.444836,-0.0692522,0.153736,-10.0434,0.784893,0.0161142,-0.0706356,0.0460092,0.0675862,0.044574,0.0119469,0.0451052,0.069864,1.01968,0.905047
12035.7,0.585204,0.122723,5,31,0,-12017.8,-0.052499,1.01569,1.02714,-0.0014732,-0.00658335,0.121228,-1.25316,-0.0277751,0.301083,-0.0134533,0.000451743,0.0527104,-2.01081,-1.06097,0.159024,-0.493087,0.0610877,-0.044825,-5.18276,0.952886,0.087941,0.140477,0.147876,0.195587,0.0120581,0.00473659,0.0146897,-0.0279126,0.956494,1.05181,-0.052499,1.01569,1.02714,-0.0014732,-0.00658335,0.121228,-1.25316,-0.0277751,0.301083,-0.0134533,0.000451743,0.0527104,-7.01081,-1.06097,0.159024,-0.493087,0.0610877,-0.044825,-10.1828,0.952886,0.087941,0.140477,0.147876,0.195587,0.0120581,0.00473659,0.0146897,-0.0279126,0.956494,1.05181
12033,0.941195,0.122723,5,31,0,-12015.8,-0.0539772,1.01457,1.03282,-0.0056077,-0.00859221,0.121125,-1.25216,-0.0339456,0.307816,-0.0104737,-0.0085742,0.0584297,-2.02295,-1.04037,0.153383,-0.465962,0.061254,-0.0279943,-5.19541,0.954815,0.0859543,0.152601,0.179281,0.193663,0.0147773,0.00641501,0.0118555,-0.038873,0.956569,1.05675,-0.0539772,1.01457,1.03282,-0.0056077,-0.00859221,0.121125,-1.25216,-0.0339456,0.307816,-0.0104737,-0.0085742,0.0584297,-7.02295,-1.04037,0.153383,-0.465962,0.061254,-0.0279943,-10.1954,0.954815,0.0859543,0.152601,0.179281,0.193663,0.0147773,0.00641501,0.0118555,-0.038873,0.956569,1.05675
12035.7,0.924223,0.122723,6,63,0,-12016,-0.0382986,1.03236,1.00425,0.0299199,0.00988379,0.0310869,-1.21335,-0.0428792,0.253842,-0.0696701,0.0394291,0.0345258,-2.05734,-1.01144,0.0248643,-0.439206,-0.00025939,0.0715734,-5.11122,0.915329,-0.0914399,0.0598881,0.136545,0.233609,0.0258729,-0.00165648,0.0607718,0.0949694,0.946331,0.964412,-0.0382986,1.03236,1.00425,0.0299199,0.00988379,0.0310869,-1.21335,-0.0428792,0.253842,-0.0696701,0.0394291,0.0345258,-7.05734,-1.01144,0.0248643,-0.439206,-0.00025939,0.0715734,-10.1112,0.915329,-0.0914399,0.0598881,0.136545,0.233609,0.0258729,-0.00165648,0.0607718,0.0949694,0.946331,0.964412
12043.3,0.893252,0.122723,5,63,0,-12025,-0.000420477,1.04944,1.00217,0.0359281,0.0543372,0.0348158,-1.20426,-0.0224728,0.223801,-0.0385458,0.0132275,0.0146064,-1.96877,-1.03187,0.132239,-0.267492,0.0142072,-0.0583201,-5.05448,0.958048,-0.0109946,0.0443853,0.178435,0.0435126,0.0375216,0.0189036,0.0487937,0.0492518,0.952097,0.956065,-0.000420477,1.04944,1.00217,0.0359281,0.0543372,0.0348158,-1.20426,-0.0224728,0.223801,-0.0385458,0.0132275,0.0146064,-6.96877,-1.03187,0.132239,-0.267492,0.0142072,-0.0583201,-10.0545,0.958048,-0.0109946,0.0443853,0.178435,0.0435126,0.0375216,0.0189036,0.0487937,0.0492518,0.952097,0.956065
12047.7,0.980135,0.122723,5,63,0,-12030.5,-0.0476944,1.03096,1.01312,0.00167064,0.0289701,0.0775579,-1.16636,-0.0374807,0.233171,0.00658893,8.67882e-05,-0.0658191,-1.88816,-0.919439,-0.0179752,-0.0757682,-0.137702,-0.270909,-4.98052,0.928921,-0.0660301,0.0718641,0.145875,-0.0978307,0.0233779,-0.00770631,0.0472779,0.097058,0.970414,1.01437,-0.0476944,1.03096,1.01312,0.00167064,0.0289701,0.0775579,-1.16636,-0.0374807,0.233171,0.00658893,8.67882e-05,-0.0658191,-6.88816,-0.919439,-0.0179752,-0.0757682,-0.137702,-0.270909,-9.98052,0.928921,-0.0660301,0.0718641,0.145875,-0.0978307,0.0233779,-0.00770631,0.0472779,0.097058,0.970414,1.01437
12041.8,0.872213,0.122723,5,63,0,-12033.3,0.0439954,1.00012,1.01629,-0.022872,-0.048167,0.0173372,-1.19693,-0.0255257,0.321818,-0.0748015,-0.0370318,0.067976,-1.98118,-1.1065,0.353057,-0.620026,-0.0121544,0.151985,-5.01907,0.932712,0.128569,0.140785,0.0645979,0.0684229,-0.00388406,-0.0225424,0.0338733,-0.0397796,0.947435,1.01429,0.0439954,1.00012,1.01629,-0.022872,-0.048167,0.0173372,-1.19693,-0.0255257,0.321818,-0.0748015,-0.0370318,0.067976,-6.98118,-1.1065,0.353057,-0.620026,-0.0121544,0.151985,-10.0191,0.932712,0.128569,0.140785,0.0645979,0.0684229,-0.00388406,-0.0225424,0.0338733,-0.0397796,0.947435,1.01429
12037.5,0.973211,0.122723,5,63,0,-12024.5,0.028357,1.05725,0.995766,-0.0262962,0.00190008,-0.0319085,-1.18846,-0.0541251,0.324044,-0.058522,-0.0894199,0.0318459,-1.98687,-1.03622,0.330602,-0.456577,-0.218674,0.0660938,-5.01951,0.925765,0.0757799,0.130481,-0.111619,0.128346,0.00758303,-0.0292328,0.0196765,-0.0347706,0.963302,1.05839,0.028357,1.05725,0.995766,-0.0262962,0.00190008,-0.0319085,-1.18846,-0.0541251,0.324044,-0.058522,-0.0894199,0.0318459,-6.98687,-1.03622,0.330602,-0.456577,-0.218674,0.0660938,-10.0195,0.925765,0.0757799,0.130481,-0.111619,0.128346,0.00758303,-0.0292328,0.0196765,-0.0347706,0.963302,1.05839
12043.6,0.827448,0.122723,4,15,0,-12024.1,0.0151305,1.04854,0.988006,0.0146568,-0.00330131,0.00622995,-1.15365,-0.0302509,0.288773,0.00607822,-0.0959564,0.0254848,-1.86073,-0.98741,0.303788,-0.426147,-0.260727,0.104634,-4.94385,0.910529,0.0621649,0.18068,-0.0555221,0.0502211,-0.0132668,-0.00945976,0.0508652,0.0405552,0.954189,1.0223,0.0151305,1.04854,0.988006,0.0146568,-0.00330131,0.00622995,-1.15365,-0.0302509,0.288773,0.00607822,-0.0959564,0.0254848,-6.86073,-0.98741,0.303788,-0.426147,-0.260727,0.104634,-9.94385,0.910529,0.0621649,0.18068,-0.0555221,0.0502211,-0.0132668,-0.00945976,0.0508652,0.0405552,0.954189,1.0223
12046.2,0.999855,0.122723,5,63,0,-12035.9,-0.0432952,0.990092,1.01862,0.00437101,0.0265083,0.083987,-1.17264,0.0225754,0.268201,-0.0598068,0.055689,-0.0823819,-1.88895,-0.928033,0.0609201,-0.240851,0.052016,-0.257832,-5.00615,0.985854,0.00931481,0.0623069,0.225681,-0.0998296,0.031787,-0.00686052,0.0180358,0.0299772,0.941114,0.994255,-0.0432952,0.990092,1.01862,0.00437101,0.0265083,0.083987,-1.17264,0.0225754,0.268201,-0.0598068,0.055689,-0.0823819,-6.88895,-0.928033,0.0609201,-0.240851,0.052016,-0.257832,-10.0061,0.985854,0.00931481,0.0623069,0.225681,-0.0998296,0.031787,-0.00686052,0.0180358,0.0299772,0.941114,0.994255
12044.9,0.97271,0.122723,5,63,0,-12033.9,-0.0166722,1.02337,1.01136,-0.0756484,0.00586658,0.0477883,-1.24716,-0.0163074,0.268896,-0.0648571,0.0766073,0.0297507,-2.07406,-1.022,0.15329,-0.380732,0.185486,-0.0390295,-5.02703,0.989364,0.0325818,0.00654674,0.159308,-0.030957,0.0288344,-0.0383869,0.0391148,0.0320544,0.90905,0.967963,-0.0166722,1.02337,1.01136,-0.0756484,0.00586658,0.0477883,-1.24716,-0.0163074,0.268896,-0.0648571,0.0766073,0.0297507,-7.07406,-1.022,0.15329,-0.380732,0.185486,-0.0390295,-10.027,0.989364,0.0325818,0.00654674,0.159308,-0.030957,0.0288344,-0.0383869,0.0391148,0.0320544,0.90905,0.967963
12043.6,0.901231,0.122723,5,63,0,-12027.3,-0.0843544,1.02239,1.01344,0.0331996,0.0921539,0.0640237,-1.21919,-0.0170371,0.244985,-0.0556751,0.00829699,0.0449612,-1.99093,-1.16208,0.0541049,-0.324831,0.127141,0.205185,-5.08033,0.935045,0.00280632,0.0278725,0.147005,0.0165024,0.00294907,-0.0271572,0.0112467,0.0231662,0.968191,1.0117,-0.0843544,1.02239,1.01344,0.0331996,0.0921539,0.0640237,-1.21919,-0.0170371,0.244985,-0.0556751,0.00829699,0.0449612,-6.99093,-1.16208,0.0541049,-0.324831,0.127141,0.205185,-10.0803,0.935045,0.00280632,0.0278725,0.147005,0.0165024,0.00294907,-0.0271572,0.0112467,0.0231662,0.968191,1.0117
12041.1,0.965174,0.122723,6,63,0,-12023.7,0.0146313,1.03617,1.03254,0.074019,-0.0183005,0.0430843,-1.11848,-0.0156588,0.273752,-0.0174148,-0.00853413,-0.0855697,-1.75383,-0.873866,0.255404,-0.532144,-0.219276,-0.226605,-4.88572,0.978019,-0.00319167,0.154986,0.0942526,-0.117802,0.00800581,0.000419276,0.0345933,0.0937282,0.954211,0.953296,0.0146313,1.03617,1.03254,0.074019,-0.0183005,0.0430843,-1.11848,-0.0156588,0.273752,-0.0174148,-0.00853413,-0.0855697,-6.75383,-0.873866,0.255404,-0.532144,-0.219276,-0.226605,-9.88572,0.978019,-0.00319167,0.154986,0.0942526,-0.117802,0.00800581,0.000419276,0.0345933,0.0937282,0.954211,0.953296
12031.3,0.961998,0.122723,5,31,0,-12018.3,-0.118045,1.02437,0.977624,-0.0676072,0.118395,0.0678266,-1.14529,-0.0788937,0.26756,-0.0218738,-0.00112845,-0.00907094,-1.89118,-0.883405,-0.00891916,0.00960156,-0.26025,-0.0297577,-4.89972,0.820079,0.0300518,0.03709,0.0299289,0.0166688,0.00188427,0.0403972,-0.00570964,-0.049731,0.936321,1.04197,-0.118045,1.02437,0.977624,-0.0676072,0.118395,0.0678266,-1.14529,-0.0788937,0.26756,-0.0218738,-0.00112845,-0.00907094,-6.89118,-0.883405,-0.00891916,0.00960156,-0.26025,-0.0297577,-9.89972,0.820079,0.0300518,0.03709,0.0299289,0.0166688,0.00188427,0.0403972,-0.00570964,-0.049731,0.936321,1.04197
12033.7,0.864261,0.122723,6,63,0,-12014.6,-0.126901,1.00234,0.980267,-0.0617116,0.119514,0.0904329,-1.16183,-0.0769946,0.277191,-0.0164147,-0.0236091,-0.00801057,-1.92286,-0.809292,0.0205131,0.0703688,-0.370908,-0.0446402,-4.91895,0.835345,0.0214183,0.0702066,0.0245351,0.0389108,0.00546867,0.0196779,-0.00825892,-0.0530331,0.95259,1.04954,-0.126901,1.00234,0.980267,-0.0617116,0.119514,0.0904329,-1.16183,-0.0769946,0.277191,-0.0164147,-0.0236091,-0.00801057,-6.92286,-0.809292,0.0205131,0.0703688,-0.370908,-0.0446402,-9.91895,0.835345,0.0214183,0.0702066,0.0245351,0.0389108,0.00546867,0.0196779,-0.00825892,-0.0530331,0.95259,1.04954
12038.8,0.99901,0.122723,5,31,0,-12024.1,-0.0655615,1.01567,0.979658,-0.0128261,0.119446,0.0629269,-1.1727,-0.0469456,0.244415,-0.00390153,-0.0524008,-0.00812741,-1.90512,-1.03461,-0.0640312,-0.0306481,-0.284953,0.00788724,-4.93517,0.837796,0.030549,0.05161,0.0123033,-0.162616,-0.00570066,-0.0206604,-0.00810661,0.0241863,0.995081,1.01844,-0.0655615,1.01567,0.979658,-0.0128261,0.119446,0.0629269,-1.1727,-0.0469456,0.244415,-0.00390153,-0.0524008,-0.00812741,-6.90512,-1.03461,-0.0640312,-0.0306481,-0.284953,0.00788724,-9.93517,0.837796,0.030549,0.05161,0.0123033,-0.162616,-0.00570066,-0.0206604,-0.00810661,0.0241863,0.995081,1.01844
12043.8,0.991953,0.122723,5,63,0,-12024.1,-0.00209229,1.03903,1.0055,0.0129342,0.0102949,0.04819,-1.1307,-0.0427386,0.278947,-0.0145332,-0.0889864,-0.0371844,-1.74209,-0.906965,0.13612,-0.201937,-0.427509,-0.359497,-4.93458,0.877519,0.0132886,0.14654,0.000104152,-0.0230007,-0.0224504,0.00225359,0.0398193,0.01216,0.939246,1.11472,-0.00209229,1.03903,1.0055,0.0129342,0.0102949,0.04819,-1.1307,-0.0427386,0.278947,-0.0145332,-0.0889864,-0.0371844,-6.74209,-0.906965,0.13612,-0.201937,-0.427509,-0.359497,-9.93458,0.877519,0.0132886,0.14654,0.000104152,-0.0230007,-0.0224504,0.00225359,0.0398193,0.01216,0.939246,1.11472
12043,0.835863,0.122723,5,63,0,-12030.7,-0.0102047,1.0105,1.00263,-0.0233025,0.0055676,0.051783,-1.16492,-0.00200602,0.24891,0.00866244,-0.0635218,0.0113525,-1.85436,-0.767456,0.159728,-0.366777,-0.5442,0.00151351,-4.89342,0.947781,-0.041998,0.182727,-0.027568,-0.127871,-0.0157701,0.0187727,0.0648206,0.136888,1.09074,0.989947,-0.0102047,1.0105,1.00263,-0.0233025,0.0055676,0.051783,-1.16492,-0.00200602,0.24891,0.00866244,-0.0635218,0.0113525,-6.85436,-0.767456,0.159728,-0.366777,-0.5442,0.00151351,-9.89342,0.947781,-0.041998,0.182727,-0.027568,-0.127871,-0.0157701,0.0187727,0.0648206,0.136888,1.09074,0.989947
12042.2,0.944634,0.122723,6,63,0,-12030.4,-0.0107858,1.00578,1.01744,0.0220471,-0.0366472,0.0663263,-1.14172,-0.00439004,0.2519,0.0219589,-0.0954207,-0.0149334,-1.88395,-0.75068,0.123487,-0.190302,-0.381001,-0.0677874,-4.87786,0.993767,-0.07337,0.148152,-0.0977288,-0.0257186,-0.0122461,-0.0314656,0.0634903,0.102742,1.00772,1.00628,-0.0107858,1.00578,1.01744,0.0220471,-0.0366472,0.0663263,-1.14172,-0.00439004,0.2519,0.0219589,-0.0954207,-0.0149334,-6.88395,-0.75068,0.123487,-0.190302,-0.381001,-0.0677874,-9.87786,0.993767,-0.07337,0.148152,-0.0977288,-0.0257186,-0.0122461,-0.0314656,0.0634903,0.102742,1.00772,1.00628
12041.2,0.836248,0.122723,5,31,0,-12029.1,-0.00176485,1.02461,1.00775,-0.0190694,0.0219811,0.0220136,-1.1352,-0.0240118,0.248853,0.000191116,-0.017527,-0.0427975,-1.75682,-0.680273,0.00680233,-0.0521785,-0.473832,-0.29786,-4.86144,0.884662,0.0808149,0.121236,0.049297,-0.162562,0.00473302,0.017377,0.0236513,0.0442307,0.979022,1.09448,-0.00176485,1.02461,1.00775,-0.0190694,0.0219811,0.0220136,-1.1352,-0.0240118,0.248853,0.000191116,-0.017527,-0.0427975,-6.75682,-0.680273,0.00680233,-0.0521785,-0.473832,-0.29786,-9.86144,0.884662,0.0808149,0.121236,0.049297,-0.162562,0.00473302,0.017377,0.0236513,0.0442307,0.979022,1.09448
12045,0.825732,0.122723,6,63,0,-12028.2,-0.0644793,1.0324,1.01447,0.0365843,0.045575,0.122926,-1.17084,-0.0601057,0.287615,-0.00106734,-0.0062312,-0.00811581,-1.84639,-1.19048,0.318313,-0.497965,0.0515279,-0.189376,-4.94513,0.872816,-0.0283748,0.151993,0.00934435,-0.0573579,0.0280951,-0.0124877,0.0163667,0.0328755,0.970113,0.992276,-0.0644793,1.0324,1.01447,0.0365843,0.045575,0.122926,-1.17084,-0.0601057,0.287615,-0.00106734,-0.0062312,-0.00811581,-6.84639,-1.19048,0.318313,-0.497965,0.0515279,-0.189376,-9.94513,0.872816,-0.0283748,0.151993,0.00934435,-0.0573579,0.0280951,-0.0124877,0.0163667,0.0328755,0.970113,0.992276
12042.5,0.984556,0.122723,5,31,0,-12032,-0.00455202,1.02747,0.983937,0.0207574,-0.0104663,0.0219339,-1.17638,0.00820121,0.249145,-0.0234978,0.00467881,0.00650706,-1.84244,-0.651392,0.101767,-0.254186,-0.484515,-0.173778,-4.95813,0.930056,-0.00755776,0.0208983,0.109394,0.0391721,-0.0222965,0.030623,0.016287,0.119297,1.0193,1.07112,-0.00455202,1.02747,0.983937,0.0207574,-0.0104663,0.0219339,-1.17638,0.00820121,0.249145,-0.0234978,0.00467881,0.00650706,-6.84244,-0.651392,0.101767,-0.254186,-0.484515,-0.173778,-9.95813,0.930056,-0.00755776,0.0208983,0.109394,0.0391721,-0.0222965,0.030623,0.016287,0.119297,1.0193,1.07112
12039.4,0.652375,0.122723,5,31,0,-12025.7,0.0111336,1.01913,1.0349,0.0238116,0.0186391,-0.00639989,-1.17502,-0.0384716,0.253253,-0.0959715,-0.0828754,0.0225215,-1.88578,-0.78276,-0.0869226,-0.177509,-0.622833,0.00141798,-4.99164,0.918842,0.0207869,-0.0478418,0.089899,0.0348725,-0.0304053,-0.0341418,0.0269494,0.0409031,0.971126,1.07297,0.0111336,1.01913,1.0349,0.0238116,0.0186391,-0.00639989,-1.17502,-0.0384716,0.253253,-0.0959715,-0.0828754,0.0225215,-6.88578,-0.78276,-0.0869226,-0.177509,-0.622833,0.00141798,-9.99164,0.918842,0.0207869,-0.0478418,0.089899,0.0348725,-0.0304053,-0.0341418,0.0269494,0.0409031,0.971126,1.07297
12045.4,0.994894,0.122723,5,63,0,-12028.1,-0.0740305,1.02491,1.01243,-0.0410059,0.0673408,0.119885,-1.22586,-0.0163704,0.268794,-0.0152621,0.0494103,0.0181035,-2.01755,-1.01886,0.245041,-0.425425,0.114694,0.0147293,-5.1182,0.956644,0.058639,0.130815,0.248699,0.104148,0.0513142,0.00940356,0.0401431,0.058906,1.00105,0.903877,-0.0740305,1.02491,1.01243,-0.0410059,0.0673408,0.119885,-1.22586,-0.0163704,0.268794,-0.0152621,0.0494103,0.0181035,-7.01755,-1.01886,0.245041,-0.425425,0.114694,0.0147293,-10.1182,0.956644,0.058639,0.130815,0.248699,0.104148,0.0513142,0.00940356,0.0401431,0.058906,1.00105,0.903877
12045.6,0.949107,0.122723,5,63,0,-12032.5,-0.0371328,1.04225,1.02121,0.0405111,0.0642732,0.0617834,-1.13992,-0.0405759,0.295731,0.00503183,-0.0346576,-0.0796347,-1.83572,-1.08968,0.305399,-0.329315,0.00264218,-0.181125,-4.97283,0.932032,0.0504264,0.102265,0.0533019,-0.0709484,0.0167877,-0.0323427,0.065656,0.0418668,0.924607,1.0591,-0.0371328,1.04225,1.02121,0.0405111,0.0642732,0.0617834,-1.13992,-0.0405759,0.295731,0.00503183,-0.0346576,-0.0796347,-6.83572,-1.08968,0.305399,-0.329315,0.00264218,-0.181125,-9.97283,0.932032,0.0504264,0.102265,0.0533019,-0.0709484,0.0167877,-0.0323427,0.065656,0.0418668,0.924607,1.0591
12044.4,0.99727,0.122723,6,63,0,-12034,-0.010892,1.01165,0.997376,-0.0497114,-0.011126,0.052285,-1.23252,-0.0291372,0.232653,-0.0683344,0.0897264,-0.0396465,-2.03095,-1.04696,0.13015,-0.589726,0.1322,-0.0636373,-5.07299,0.892756,-0.0351168,0.0181553,0.230296,-0.100881,0.0227387,-0.00241023,0.011538,0.0476085,0.981163,0.987811,-0.010892,1.01165,0.997376,-0.0497114,-0.011126,0.052285,-1.23252,-0.0291372,0.232653,-0.0683344,0.0897264,-0.0396465,-7.03095,-1.04696,0.13015,-0.589726,0.1322,-0.0636373,-10.073,0.892756,-0.0351168,0.0181553,0.230296,-0.100881,0.0227387,-0.00241023,0.011538,0.0476085,0.981163,0.987811
12042.7,0.93012,0.122723,5,31,0,-12032.6,-0.0377436,0.995993,1.03859,0.0454472,0.0672052,0.0756875,-1.22122,-0.0407277,0.238094,-0.0245523,0.0589934,0.0209631,-1.95168,-0.943057,0.0551447,-0.280331,-0.0906687,-0.115141,-5.03033,0.91094,-0.0478583,0.0357376,0.160366,0.0708031,-0.00820438,-0.0216252,0.0766801,0.0361367,0.989522,0.987952,-0.0377436,0.995993,1.03859,0.0454472,0.0672052,0.0756875,-1.22122,-0.0407277,0.238094,-0.0245523,0.0589934,0.0209631,-6.95168,-0.943057,0.0551447,-0.280331,-0.0906687,-0.115141,-10.0303,0.91094,-0.0478583,0.0357376,0.160366,0.0708031,-0.00820438,-0.0216252,0.0766801,0.0361367,0.989522,0.987952
12040.8,0.994758,0.122723,5,31,0,-12024.5,-0.0370924,1.0402,0.995994,0.0125607,0.0464689,0.0689765,-1.19414,0.000841384,0.303512,-0.0890014,0.037688,0.0076424,-1.90213,-1.30143,0.200097,-0.334889,0.372638,-0.0615615,-5.05451,1.06152,0.0580672,0.0859504,0.194157,0.0192545,0.0383059,-0.0589603,0.0329623,-0.0551374,0.86278,0.975983,-0.0370924,1.0402,0.995994,0.0125607,0.0464689,0.0689765,-1.19414,0.000841384,0.303512,-0.0890014,0.037688,0.0076424,-6.90213,-1.30143,0.200097,-0.334889,0.372638,-0.0615615,-10.0545,1.06152,0.0580672,0.0859504,0.194157,0.0192545,0.0383059,-0.0589603,0.0329623,-0.0551374,0.86278,0.975983
12046.7,0.916979,0.122723,6,63,0,-12026.8,-0.00695319,1.00815,1.02497,-0.0170128,-0.00324019,0.0425565,-1.243,-0.0204644,0.218649,-0.0791052,0.0449101,0.0661443,-2.01207,-0.823428,0.0516475,-0.364888,-0.250669,-0.00587617,-5.08285,0.901033,-0.0889791,-0.0152353,0.206465,0.0741741,-0.000161267,0.00919749,0.0639578,0.126732,1.02998,1.00625,-0.00695319,1.00815,1.02497,-0.0170128,-0.00324019,0.0425565,-1.243,-0.0204644,0.218649,-0.0791052,0.0449101,0.0661443,-7.01207,-0.823428,0.0516475,-0.364888,-0.250669,-0.00587617,-10.0828,0.901033,-0.0889791,-0.0152353,0.206465,0.0741741,-0.000161267,0.00919749,0.0639578,0.126732,1.02998,1.00625
12043.6,0.922331,0.122723,6,63,0,-12032,-0.0359322,1.04428,0.999525,-0.026948,0.0305266,0.0543746,-1.13994,-0.0161101,0.298253,0.0220371,-0.0333947,-0.0753174,-1.81398,-1.26113,0.325051,-0.418247,0.177079,-0.164489,-4.94882,1.0347,0.119883,0.192941,0.064652,-0.150272,0.0286059,-0.0488653,-0.00573874,-0.0329665,0.930382,0.972371,-0.0359322,1.04428,0.999525,-0.026948,0.0305266,0.0543746,-1.13994,-0.0161101,0.298253,0.0220371,-0.0333947,-0.0753174,-6.81398,-1.26113,0.325051,-0.418247,0.177079,-0.164489,-9.94882,1.0347,0.119883,0.192941,0.064652,-0.150272,0.0286059,-0.0488653,-0.00573874,-0.0329665,0.930382,0.972371
12044,0.935095,0.122723,5,31,0,-12024.1,-0.0366472,1.01801,1.03036,0.00848238,0.0410466,0.0824328,-1.19689,-0.0300091,0.237484,-0.00719284,0.032113,-0.0196363,-1.88257,-1.09766,-0.0684357,-0.124307,0.0572402,-0.175857,-4.9889,0.99012,0.0246771,0.177815,0.0654715,-0.00669385,0.0192582,-0.0616653,0.0214351,0.0600785,0.929534,1.0014,-0.0366472,1.01801,1.03036,0.00848238,0.0410466,0.0824328,-1.19689,-0.0300091,0.237484,-0.00719284,0.032113,-0.0196363,-6.88257,-1.09766,-0.0684357,-0.124307,0.0572402,-0.175857,-9.9889,0.99012,0.0246771,0.177815,0.0654715,-0.00669385,0.0192582,-0.0616653,0.0214351,0.0600785,0.929534,1.0014
