# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=2
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
8496.65,0.937466,0.00650146,4,15,0,-8424.11,0.0647445,1.52273,0.526831,1.03701,-0.559668,-0.515979,-0.504413,-0.567457,0.731462,-0.902432,-0.244719,-0.125086,-3.52081,0.545698,0.686291,-1.80771,0.393672,0.355838,-2.84334,-1.2473,0.913482,-1.46959,-0.726801,-0.377317,0.664675,1.01742,0.415092,-0.818587,-0.0882798,-1.04308,0.0647445,1.52273,0.526831,1.03701,-0.559668,-0.515979,-0.504413,-0.567457,0.731462,-0.902432,-0.244719,-0.125086,-8.52081,0.545698,0.686291,-1.80771,0.393672,0.355838,-7.84334,-1.2473,0.913482,-1.46959,-0.726801,-0.377317,0.664675,1.01742,0.415092,-0.818587,-0.0882798,-1.04308
8518.49,0.930087,0.00992743,4,15,0,-8484.1,0.0640327,1.54263,0.532913,1.00936,-0.555589,-0.497427,-0.507501,-0.52626,0.723219,-0.944848,-0.222478,-0.114056,-3.53575,0.55071,0.66166,-1.83589,0.410504,0.341197,-2.87366,-1.22272,0.891322,-1.48708,-0.698628,-0.324249,0.657496,1.01654,0.407701,-0.819873,-0.100163,-1.02954,0.0640327,1.54263,0.532913,1.00936,-0.555589,-0.497427,-0.507501,-0.52626,0.723219,-0.944848,-0.222478,-0.114056,-8.53575,0.55071,0.66166,-1.83589,0.410504,0.341197,-7.87366,-1.22272,0.891322,-1.48708,-0.698628,-0.324249,0.657496,1.01654,0.407701,-0.819873,-0.100163,-1.02954
8516.65,0.400138,0.0147657,2,5,1,-8498.77,0.0592262,1.55993,0.537238,1.02196,-0.546835,-0.482072,-0.505137,-0.534515,0.717727,-0.941615,-0.235757,-0.135807,-3.5318,0.577907,0.644244,-1.81965,0.406304,0.310594,-2.87227,-1.2338,0.883195,-1.51335,-0.697483,-0.339536,0.682286,1.01982,0.375422,-0.841499,-0.0900443,-1.04947,0.0592262,1.55993,0.537238,1.02196,-0.546835,-0.482072,-0.505137,-0.534515,0.717727,-0.941615,-0.235757,-0.135807,-8.5318,0.577907,0.644244,-1.81965,0.406304,0.310594,-7.87227,-1.2338,0.883195,-1.51335,-0.697483,-0.339536,0.682286,1.01982,0.375422,-0.841499,-0.0900443,-1.04947
8625.06,0.845195,0.00547632,4,15,0,-8504.26,0.0262065,1.52057,0.5864,0.942529,-0.420131,-0.449899,-0.591124,-0.535456,0.695772,-0.883368,-0.20506,-0.0652269,-3.54375,0.632251,0.62481,-1.82015,0.329763,0.302222,-3.06916,-1.1767,0.81273,-1.42615,-0.583599,-0.296467,0.696216,1.1532,0.42053,-0.76953,-0.153386,-0.976418,0.0262065,1.52057,0.5864,0.942529,-0.420131,-0.449899,-0.591124,-0.535456,0.695772,-0.883368,-0.20506,-0.0652269,-8.54375,0.632251,0.62481,-1.82015,0.329763,0.302222,-8.06916,-1.1767,0.81273,-1.42615,-0.583599,-0.296467,0.696216,1.1532,0.42053,-0.76953,-0.153386,-0.976418
8843.1,0.750869,0.00652614,4,15,0,-8610.58,0.0648041,1.42534,0.670615,0.687432,-0.317691,-0.389336,-0.750269,-0.481147,0.659845,-0.784454,-0.128257,-0.0771448,-3.66804,0.6918,0.61242,-1.7011,0.29422,0.216832,-3.49917,-1.00503,0.816452,-1.44503,-0.341636,-0.285011,0.57092,1.20759,0.397459,-0.707576,-0.233041,-1.04824,0.0648041,1.42534,0.670615,0.687432,-0.317691,-0.389336,-0.750269,-0.481147,0.659845,-0.784454,-0.128257,-0.0771448,-8.66804,0.6918,0.61242,-1.7011,0.29422,0.216832,-8.49917,-1.00503,0.816452,-1.44503,-0.341636,-0.285011,0.57092,1.20759,0.397459,-0.707576,-0.233041,-1.04824
8842.67,0.993389,0.00608619,4,15,0,-8828.14,0.0600715,1.42484,0.667969,0.694691,-0.312205,-0.380643,-0.754348,-0.483823,0.661195,-0.780175,-0.129091,-0.0750346,-3.65827,0.697336,0.622741,-1.71522,0.300094,0.212393,-3.49317,-0.999567,0.812383,-1.44234,-0.341704,-0.280032,0.573366,1.2033,0.392261,-0.707486,-0.221716,-1.0556,0.0600715,1.42484,0.667969,0.694691,-0.312205,-0.380643,-0.754348,-0.483823,0.661195,-0.780175,-0.129091,-0.0750346,-8.65827,0.697336,0.622741,-1.71522,0.300094,0.212393,-8.49317,-0.999567,0.812383,-1.44234,-0.341704,-0.280032,0.573366,1.2033,0.392261,-0.707486,-0.221716,-1.0556
8917.57,0.378616,0.0105409,3,7,0,-8832.16,0.0243245,1.36736,0.682499,0.663458,-0.267359,-0.369767,-0.80355,-0.409393,0.634851,-0.760473,-0.0984087,-0.0601395,-3.71254,0.736829,0.639891,-1.68272,0.270524,0.196414,-3.59363,-0.931172,0.851509,-1.42778,-0.262211,-0.232236,0.593938,1.26489,0.367531,-0.694929,-0.292199,-0.993898,0.0243245,1.36736,0.682499,0.663458,-0.267359,-0.369767,-0.80355,-0.409393,0.634851,-0.760473,-0.0984087,-0.0601395,-8.71254,0.736829,0.639891,-1.68272,0.270524,0.196414,-8.59363,-0.931172,0.851509,-1.42778,-0.262211,-0.232236,0.593938,1.26489,0.367531,-0.694929,-0.292199,-0.993898
8918.56,0.97481,0.00382191,5,31,0,-8907.09,0.0128827,1.35008,0.692795,0.658641,-0.264115,-0.370355,-0.804582,-0.418039,0.633634,-0.751962,-0.0969187,-0.0547245,-3.71505,0.732312,0.637807,-1.68651,0.271854,0.193846,-3.58567,-0.92413,0.849466,-1.42343,-0.265619,-0.23431,0.588887,1.26529,0.37165,-0.692644,-0.290024,-0.98172,0.0128827,1.35008,0.692795,0.658641,-0.264115,-0.370355,-0.804582,-0.418039,0.633634,-0.751962,-0.0969187,-0.0547245,-8.71505,0.732312,0.637807,-1.68651,0.271854,0.193846,-8.58567,-0.92413,0.849466,-1.42343,-0.265619,-0.23431,0.588887,1.26529,0.37165,-0.692644,-0.290024,-0.98172
8920.23,0.876917,0.00628499,5,31,0,-8905.74,0.0143309,1.34466,0.688313,0.652543,-0.257871,-0.364232,-0.817932,-0.433466,0.646315,-0.755686,-0.0821603,-0.0614477,-3.71291,0.736982,0.646177,-1.69568,0.302047,0.198863,-3.58597,-0.907785,0.863046,-1.41348,-0.245374,-0.228271,0.599029,1.25929,0.377947,-0.701628,-0.287326,-0.987462,0.0143309,1.34466,0.688313,0.652543,-0.257871,-0.364232,-0.817932,-0.433466,0.646315,-0.755686,-0.0821603,-0.0614477,-8.71291,0.736982,0.646177,-1.69568,0.302047,0.198863,-8.58597,-0.907785,0.863046,-1.41348,-0.245374,-0.228271,0.599029,1.25929,0.377947,-0.701628,-0.287326,-0.987462
8973.66,0.842925,0.00803668,3,7,0,-8908.39,0.043525,1.34392,0.720124,0.585928,-0.255709,-0.335907,-0.831723,-0.445014,0.644252,-0.757606,-0.0592075,-0.0762204,-3.70129,0.721047,0.620885,-1.69373,0.253698,0.236448,-3.67969,-0.879275,0.84455,-1.40292,-0.186241,-0.199591,0.585671,1.27258,0.391876,-0.68351,-0.293521,-0.939931,0.043525,1.34392,0.720124,0.585928,-0.255709,-0.335907,-0.831723,-0.445014,0.644252,-0.757606,-0.0592075,-0.0762204,-8.70129,0.721047,0.620885,-1.69373,0.253698,0.236448,-8.67969,-0.879275,0.84455,-1.40292,-0.186241,-0.199591,0.585671,1.27258,0.391876,-0.68351,-0.293521,-0.939931
9091.72,0.236881,0.00941162,3,7,0,-8950.07,-0.0150342,1.31694,0.754889,0.493917,-0.205801,-0.226126,-0.886378,-0.406175,0.639656,-0.72373,-0.103686,0.00659538,-3.68808,0.716614,0.648764,-1.65717,0.250793,0.244917,-3.9105,-0.86749,0.834389,-1.39517,-0.0748422,-0.176712,0.508021,1.36483,0.378726,-0.712989,-0.273167,-0.836105,-0.0150342,1.31694,0.754889,0.493917,-0.205801,-0.226126,-0.886378,-0.406175,0.639656,-0.72373,-0.103686,0.00659538,-8.68808,0.716614,0.648764,-1.65717,0.250793,0.244917,-8.9105,-0.86749,0.834389,-1.39517,-0.0748422,-0.176712,0.508021,1.36483,0.378726,-0.712989,-0.273167,-0.836105
9101.27,0.997696,0.00248053,5,31,0,-9077.85,-0.0105432,1.31846,0.751779,0.49904,-0.200802,-0.218135,-0.896572,-0.408352,0.6508,-0.703749,-0.0908797,0.00460634,-3.67045,0.725038,0.646671,-1.66729,0.241516,0.232188,-3.9231,-0.876863,0.840065,-1.40562,-0.0511004,-0.166992,0.491543,1.36377,0.377494,-0.707329,-0.268448,-0.841269,-0.0105432,1.31846,0.751779,0.49904,-0.200802,-0.218135,-0.896572,-0.408352,0.6508,-0.703749,-0.0908797,0.00460634,-8.67045,0.725038,0.646671,-1.66729,0.241516,0.232188,-8.9231,-0.876863,0.840065,-1.40562,-0.0511004,-0.166992,0.491543,1.36377,0.377494,-0.707329,-0.268448,-0.841269
10265.1,0.9714,0.00426123,5,31,0,-9089.63,0.0366307,0.959817,1.06128,0.00662561,-0.0588559,0.0113144,-1.38692,-0.216297,0.333161,-0.461018,0.236308,0.146592,-3.38716,1.0916,0.529637,-1.38511,-0.242802,0.249975,-5.39792,-0.54158,0.210617,-1.25857,0.728998,0.15369,0.400428,1.43679,0.412843,-0.608909,-0.474147,-0.273588,0.0366307,0.959817,1.06128,0.00662561,-0.0588559,0.0113144,-1.38692,-0.216297,0.333161,-0.461018,0.236308,0.146592,-8.38716,1.0916,0.529637,-1.38511,-0.242802,0.249975,-10.3979,-0.54158,0.210617,-1.25857,0.728998,0.15369,0.400428,1.43679,0.412843,-0.608909,-0.474147,-0.273588
10633.5,0.995155,0.00681478,4,15,0,-10253,-0.0227163,1.05322,1.00111,0.0514947,-0.00312273,0.0595783,-1.43706,-0.124459,0.311865,-0.4115,0.408307,0.183889,-3.11298,0.998082,0.600122,-1.38258,-0.310281,0.245904,-5.46537,-0.194023,0.151014,-1.04526,0.784424,0.303608,0.473791,1.28392,0.381927,-0.696705,-0.386536,-0.032352,-0.0227163,1.05322,1.00111,0.0514947,-0.00312273,0.0595783,-1.43706,-0.124459,0.311865,-0.4115,0.408307,0.183889,-8.11298,0.998082,0.600122,-1.38258,-0.310281,0.245904,-10.4654,-0.194023,0.151014,-1.04526,0.784424,0.303608,0.473791,1.28392,0.381927,-0.696705,-0.386536,-0.032352
10633.5,0.000313025,0.0114617,3,7,0,-10615.2,-0.0227163,1.05322,1.00111,0.0514947,-0.00312273,0.0595783,-1.43706,-0.124459,0.311865,-0.4115,0.408307,0.183889,-3.11298,0.998082,0.600122,-1.38258,-0.310281,0.245904,-5.46537,-0.194023,0.151014,-1.04526,0.784424,0.303608,0.473791,1.28392,0.381927,-0.696705,-0.386536,-0.032352,-0.0227163,1.05322,1.00111,0.0514947,-0.00312273,0.0595783,-1.43706,-0.124459,0.311865,-0.4115,0.408307,0.183889,-8.11298,0.998082,0.600122,-1.38258,-0.310281,0.245904,-10.4654,-0.194023,0.151014,-1.04526,0.784424,0.303608,0.473791,1.28392,0.381927,-0.696705,-0.386536,-0.032352
10749.4,0.999961,0.00177688,5,31,0,-10623,-0.00538391,1.01854,1.02002,0.0397533,-0.0294384,0.0512043,-1.44006,-0.112814,0.297668,-0.430043,0.392772,0.166115,-3.01245,0.930456,0.56955,-1.38768,-0.346183,0.22588,-5.4785,-0.132904,0.119153,-1.01343,0.845028,0.329381,0.437069,1.18858,0.367225,-0.731371,-0.37266,0.0615396,-0.00538391,1.01854,1.02002,0.0397533,-0.0294384,0.0512043,-1.44006,-0.112814,0.297668,-0.430043,0.392772,0.166115,-8.01245,0.930456,0.56955,-1.38768,-0.346183,0.22588,-10.4785,-0.132904,0.119153,-1.01343,0.845028,0.329381,0.437069,1.18858,0.367225,-0.731371,-0.37266,0.0615396
11068.6,0.996873,0.00302749,5,31,0,-10735.9,-0.0151597,0.978345,1.02544,-0.0615663,-0.0163057,0.0952247,-1.46369,-0.0689087,0.275108,-0.346337,0.431553,0.170678,-2.85714,0.784211,0.673007,-1.39754,-0.390039,0.301316,-5.52248,0.0926467,0.00308259,-0.882445,0.853112,0.424544,0.414834,0.831813,0.355763,-0.746635,-0.194248,0.30399,-0.0151597,0.978345,1.02544,-0.0615663,-0.0163057,0.0952247,-1.46369,-0.0689087,0.275108,-0.346337,0.431553,0.170678,-7.85714,0.784211,0.673007,-1.39754,-0.390039,0.301316,-10.5225,0.0926467,0.00308259,-0.882445,0.853112,0.424544,0.414834,0.831813,0.355763,-0.746635,-0.194248,0.30399
11555.2,0.990437,0.00508309,4,15,0,-11052,-0.0118914,1.00274,1.0082,-0.00647724,0.0139145,0.0182144,-1.44836,-0.0183654,0.282518,-0.364998,0.362144,0.259492,-2.6081,0.376228,0.647913,-1.42435,-0.429188,0.35746,-5.57966,0.479714,-0.0357463,-0.708714,1.05754,0.543053,0.245865,0.299697,0.23642,-0.553068,0.210121,0.61882,-0.0118914,1.00274,1.0082,-0.00647724,0.0139145,0.0182144,-1.44836,-0.0183654,0.282518,-0.364998,0.362144,0.259492,-7.6081,0.376228,0.647913,-1.42435,-0.429188,0.35746,-10.5797,0.479714,-0.0357463,-0.708714,1.05754,0.543053,0.245865,0.299697,0.23642,-0.553068,0.210121,0.61882
11907.8,0.543097,0.00834717,4,15,0,-11534,-0.0303471,1.00548,1.02111,-0.151263,0.0464495,0.131556,-1.35438,0.0491801,0.31367,-0.507768,0.318462,0.296589,-2.1689,-0.261278,0.312292,-1.25319,-0.47486,0.299819,-5.4574,0.999554,0.158037,-0.539949,1.08496,0.64662,0.0588941,-0.0987061,-0.107561,-0.00844947,0.831055,0.885946,-0.0303471,1.00548,1.02111,-0.151263,0.0464495,0.131556,-1.35438,0.0491801,0.31367,-0.507768,0.318462,0.296589,-7.1689,-0.261278,0.312292,-1.25319,-0.47486,0.299819,-10.4574,0.999554,0.158037,-0.539949,1.08496,0.64662,0.0588941,-0.0987061,-0.107561,-0.00844947,0.831055,0.885946
11943.8,0.903709,0.00480959,5,31,0,-11893.2,-0.0504066,0.95803,1.00667,-0.204235,0.0998315,0.101263,-1.31431,0.0179157,0.291654,-0.37673,0.280385,0.215688,-2.09563,-0.282457,0.250843,-1.20864,-0.337541,0.355552,-5.44756,0.887506,0.106086,-0.475862,1.01111,0.58794,0.0474646,0.0230318,0.115629,0.0486431,0.760124,1.01371,-0.0504066,0.95803,1.00667,-0.204235,0.0998315,0.101263,-1.31431,0.0179157,0.291654,-0.37673,0.280385,0.215688,-7.09563,-0.282457,0.250843,-1.20864,-0.337541,0.355552,-10.4476,0.887506,0.106086,-0.475862,1.01111,0.58794,0.0474646,0.0230318,0.115629,0.0486431,0.760124,1.01371
11967.9,1,0.00642127,4,15,0,-11931.2,-0.0113338,0.992652,1.06485,-0.0591554,-0.0417155,0.155803,-1.35065,-0.013829,0.234759,-0.400387,0.264467,0.262884,-2.17623,-0.43185,0.164253,-1.1117,-0.382831,0.384783,-5.39378,0.860764,-0.0187198,-0.369164,0.930868,0.563757,0.0116053,-0.0722543,-0.0255062,0.184012,0.851974,1.00339,-0.0113338,0.992652,1.06485,-0.0591554,-0.0417155,0.155803,-1.35065,-0.013829,0.234759,-0.400387,0.264467,0.262884,-7.17623,-0.43185,0.164253,-1.1117,-0.382831,0.384783,-10.3938,0.860764,-0.0187198,-0.369164,0.930868,0.563757,0.0116053,-0.0722543,-0.0255062,0.184012,0.851974,1.00339
12025.1,0.958545,0.0106526,5,31,0,-11954,-0.0348555,1.01205,1.00426,0.0307543,0.031083,0.0480725,-1.29248,0.0136332,0.273272,-0.0995375,0.132157,0.113407,-2.18564,-0.771559,0.340201,-0.896778,-0.11161,0.298288,-5.23015,1.03007,-0.0539256,-0.075775,0.416008,0.190876,-0.0341272,-0.041882,0.0844238,0.0762296,1.08395,1.01463,-0.0348555,1.01205,1.00426,0.0307543,0.031083,0.0480725,-1.29248,0.0136332,0.273272,-0.0995375,0.132157,0.113407,-7.18564,-0.771559,0.340201,-0.896778,-0.11161,0.298288,-10.2302,1.03007,-0.0539256,-0.075775,0.416008,0.190876,-0.0341272,-0.041882,0.0844238,0.0762296,1.08395,1.01463
12025.1,0.00212925,0.0159711,2,5,1,-12007.7,-0.0348555,1.01205,1.00426,0.0307543,0.031083,0.0480725,-1.29248,0.0136332,0.273272,-0.0995375,0.132157,0.113407,-2.18564,-0.771559,0.340201,-0.896778,-0.11161,0.298288,-5.23015,1.03007,-0.0539256,-0.075775,0.416008,0.190876,-0.0341272,-0.041882,0.0844238,0.0762296,1.08395,1.01463,-0.0348555,1.01205,1.00426,0.0307543,0.031083,0.0480725,-1.29248,0.0136332,0.273272,-0.0995375,0.132157,0.113407,-7.18564,-0.771559,0.340201,-0.896778,-0.11161,0.298288,-10.2302,1.03007,-0.0539256,-0.075775,0.416008,0.190876,-0.0341272,-0.041882,0.0844238,0.0762296,1.08395,1.01463
12036.6,0.949119,0.00272276,7,127,0,-12003.8,-0.0430379,1.05657,1.04569,0.0723757,0.0509333,0.0834662,-1.24802,-0.0631597,0.267028,-0.0616646,0.0692949,0.0352138,-1.9917,-1.06395,0.249263,-0.656994,-0.0781428,0.0359742,-5.0847,0.933057,-0.00355004,0.133672,0.299205,0.00741642,0.0161382,-0.07711,0.00745239,-0.00398749,0.844591,1.06034,-0.0430379,1.05657,1.04569,0.0723757,0.0509333,0.0834662,-1.24802,-0.0631597,0.267028,-0.0616646,0.0692949,0.0352138,-6.9917,-1.06395,0.249263,-0.656994,-0.0781428,0.0359742,-10.0847,0.933057,-0.00355004,0.133672,0.299205,0.00741642,0.0161382,-0.07711,0.00745239,-0.00398749,0.844591,1.06034
12041.8,0.989059,0.00400824,7,255,0,-12022.6,0.0293327,1.0458,1.05584,0.0166691,0.000262971,0.0458531,-1.15676,-0.03003,0.307007,-0.026369,-0.0834253,-0.0391772,-1.82543,-0.883247,0.330861,-0.494116,-0.326525,-0.15614,-4.92341,0.942767,0.0655698,0.147557,-0.100133,-0.0745035,-0.0280443,0.00954095,0.0620544,0.105661,1.04424,1.06962,0.0293327,1.0458,1.05584,0.0166691,0.000262971,0.0458531,-1.15676,-0.03003,0.307007,-0.026369,-0.0834253,-0.0391772,-6.82543,-0.883247,0.330861,-0.494116,-0.326525,-0.15614,-9.92341,0.942767,0.0655698,0.147557,-0.100133,-0.0745035,-0.0280443,0.00954095,0.0620544,0.105661,1.04424,1.06962
12041.1,0.700431,0.00642084,7,127,0,-12024.2,-0.0909021,1.029,1.00947,0.025539,0.0685882,0.131474,-1.18014,-0.00699856,0.287131,0.00415895,0.0252546,0.0473866,-1.94931,-0.829064,0.208894,-0.170641,-0.177897,0.0197438,-4.95593,0.92437,0.066995,0.102706,0.0898629,0.0593015,0.0189909,-0.032185,-0.0145852,0.0200111,0.970197,0.994015,-0.0909021,1.029,1.00947,0.025539,0.0685882,0.131474,-1.18014,-0.00699856,0.287131,0.00415895,0.0252546,0.0473866,-6.94931,-0.829064,0.208894,-0.170641,-0.177897,0.0197438,-9.95593,0.92437,0.066995,0.102706,0.0898629,0.0593015,0.0189909,-0.032185,-0.0145852,0.0200111,0.970197,0.994015
12044.8,0.984411,0.00537746,7,223,0,-12031.8,0.0310983,1.02918,1.01613,-0.0178743,-0.0252418,-0.0112916,-1.2058,-0.0467858,0.293599,-0.00249457,-0.0116247,-0.0287139,-1.90389,-0.913319,0.154307,-0.264876,-0.312524,-0.154541,-5.02094,0.934419,0.0587859,0.19053,0.0424111,-0.000686666,0.00547417,-0.0143747,0.0446628,0.0488366,0.999608,1.02217,0.0310983,1.02918,1.01613,-0.0178743,-0.0252418,-0.0112916,-1.2058,-0.0467858,0.293599,-0.00249457,-0.0116247,-0.0287139,-6.90389,-0.913319,0.154307,-0.264876,-0.312524,-0.154541,-10.0209,0.934419,0.0587859,0.19053,0.0424111,-0.000686666,0.00547417,-0.0143747,0.0446628,0.0488366,0.999608,1.02217
12037.5,0.889473,0.00845928,5,31,0,-12027.4,-0.00948271,1.05382,1.00831,-0.0161545,-0.004639,0.0951685,-1.16269,0.0229289,0.249397,-0.0303265,0.0428973,-0.0340314,-1.8942,-0.709155,0.18248,-0.267279,-0.108667,-0.0853942,-4.90941,0.949578,-0.0377891,0.116885,0.141286,-0.0111147,0.023981,-0.0638081,0.0557035,-0.000235541,0.904311,0.97451,-0.00948271,1.05382,1.00831,-0.0161545,-0.004639,0.0951685,-1.16269,0.0229289,0.249397,-0.0303265,0.0428973,-0.0340314,-6.8942,-0.709155,0.18248,-0.267279,-0.108667,-0.0853942,-9.90941,0.949578,-0.0377891,0.116885,0.141286,-0.0111147,0.023981,-0.0638081,0.0557035,-0.000235541,0.904311,0.97451
12040.3,0.677515,0.0107389,5,31,0,-12026.6,-0.0693099,1.0231,1.00874,0.00770221,0.0338359,0.112943,-1.19743,-0.0812541,0.239087,-0.0621891,0.0165239,-0.0244461,-1.95063,-1.09632,0.158594,-0.339752,-0.132099,-0.0820145,-5.07083,0.821447,-0.0510043,-0.0474726,0.182774,0.0515385,0.0430041,-0.0341129,0.0599456,0.0467647,0.962921,0.9243,-0.0693099,1.0231,1.00874,0.00770221,0.0338359,0.112943,-1.19743,-0.0812541,0.239087,-0.0621891,0.0165239,-0.0244461,-6.95063,-1.09632,0.158594,-0.339752,-0.132099,-0.0820145,-10.0708,0.821447,-0.0510043,-0.0474726,0.182774,0.0515385,0.0430041,-0.0341129,0.0599456,0.0467647,0.962921,0.9243
12043.8,0.943773,0.00854963,5,31,0,-12032.1,-0.00324009,1.02468,1.02299,-0.0195167,-0.0286303,0.0610728,-1.18725,0.0337976,0.27893,0.0144832,-0.0276765,0.0243052,-1.93963,-0.924926,0.307236,-0.438438,-0.015375,-0.0806003,-5.00611,1.08524,0.0624836,0.211167,0.0368732,0.0319066,0.0128298,0.00268616,0.0312708,0.0166177,0.983932,1.00155,-0.00324009,1.02468,1.02299,-0.0195167,-0.0286303,0.0610728,-1.18725,0.0337976,0.27893,0.0144832,-0.0276765,0.0243052,-6.93963,-0.924926,0.307236,-0.438438,-0.015375,-0.0806003,-10.0061,1.08524,0.0624836,0.211167,0.0368732,0.0319066,0.0128298,0.00268616,0.0312708,0.0166177,0.983932,1.00155
12042.3,0.0231928,0.0121745,4,27,1,-12026.5,0.00526865,1.00722,1.02239,-0.00324954,-0.0381026,0.0461333,-1.16286,0.0261594,0.284449,0.024018,-0.0606458,0.00889944,-1.92251,-0.936456,0.299254,-0.426421,-0.0103003,-0.0722035,-5.00602,1.07618,0.0599859,0.195743,0.0172248,0.0294457,0.0164445,0.017549,0.0235786,0.0179329,0.982939,0.994252,0.00526865,1.00722,1.02239,-0.00324954,-0.0381026,0.0461333,-1.16286,0.0261594,0.284449,0.024018,-0.0606458,0.00889944,-6.92251,-0.936456,0.299254,-0.426421,-0.0103003,-0.0722035,-10.006,1.07618,0.0599859,0.195743,0.0172248,0.0294457,0.0164445,0.017549,0.0235786,0.0179329,0.982939,0.994252
12042.7,0.999954,0.00235871,7,127,0,-12033.4,-0.0717659,1.02412,1.0242,0.00198897,0.0938032,0.0731987,-1.16368,-0.0558286,0.249823,-0.0371516,-0.020974,-0.0472535,-1.90932,-0.962546,0.121395,-0.430843,-0.0164709,-0.173543,-4.96745,0.848134,-0.0353525,0.0114711,0.122465,-0.0795473,0.0241515,0.032253,0.0459786,0.0520866,0.957415,1.032,-0.0717659,1.02412,1.0242,0.00198897,0.0938032,0.0731987,-1.16368,-0.0558286,0.249823,-0.0371516,-0.020974,-0.0472535,-6.90932,-0.962546,0.121395,-0.430843,-0.0164709,-0.173543,-9.96745,0.848134,-0.0353525,0.0114711,0.122465,-0.0795473,0.0241515,0.032253,0.0459786,0.0520866,0.957415,1.032
12043.2,0.942058,0.00380088,7,127,0,-12026.8,0.0261872,0.988143,1.00918,-0.037504,-0.0390507,0.015174,-1.19374,0.00813646,0.283355,0.0381882,0.0221097,-0.0125743,-1.99301,-0.993463,0.249401,-0.391033,0.1368,-0.0484792,-5.04174,1.02265,0.0114413,0.292298,0.20153,-0.109064,0.00724582,-0.00080926,0.0217195,-0.000999845,0.98367,1.0165,0.0261872,0.988143,1.00918,-0.037504,-0.0390507,0.015174,-1.19374,0.00813646,0.283355,0.0381882,0.0221097,-0.0125743,-6.99301,-0.993463,0.249401,-0.391033,0.1368,-0.0484792,-10.0417,1.02265,0.0114413,0.292298,0.20153,-0.109064,0.00724582,-0.00080926,0.0217195,-0.000999845,0.98367,1.0165
12041.1,0.966485,0.00538172,6,63,0,-12028.2,-0.0166918,1.02616,1.03008,0.00714244,0.0110655,0.0499183,-1.17702,-0.0435594,0.256291,-0.000266107,0.0255932,-0.0207427,-1.93724,-1.02833,0.195537,-0.382313,0.0903465,-0.0395358,-4.95564,0.942441,0.000946241,0.290878,0.141325,-0.000193614,0.0271582,-0.0200936,0.076442,-0.00856665,0.978845,0.922688,-0.0166918,1.02616,1.03008,0.00714244,0.0110655,0.0499183,-1.17702,-0.0435594,0.256291,-0.000266107,0.0255932,-0.0207427,-6.93724,-1.02833,0.195537,-0.382313,0.0903465,-0.0395358,-9.95564,0.942441,0.000946241,0.290878,0.141325,-0.000193614,0.0271582,-0.0200936,0.076442,-0.00856665,0.978845,0.922688
