# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=2
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5567.78,0.961853,0.00768114,6,63,0,-5556.75,-0.0445098,1.13837,-0.0568418,0.110624,-0.0559892,-0.00635314,-3.84297,-1.08387,2.94629,-4.8713,0.933374,2.92107,0.349639,0.0460154,1.11246,-0.0445098,1.13837,-0.0568418,0.110624,-0.0559892,-0.00635314,-6.84297,-1.08387,-0.0537114,-7.8713,0.933374,-0.0789334,0.349639,0.0460154,1.11246
5568.23,0.345483,0.0113282,5,31,0,-5563.38,-0.0600518,1.23555,0.0243985,0.17416,-0.0562583,-0.0119145,-3.79399,-1.12968,3.0558,-4.77388,0.958252,2.86609,0.415699,0.0691462,0.982345,-0.0600518,1.23555,0.0243985,0.17416,-0.0562583,-0.0119145,-6.79399,-1.12968,0.0557963,-7.77388,0.958252,-0.133912,0.415699,0.0691462,0.982345
5568.87,0.989072,0.00445282,6,127,0,-5560.84,-0.0459353,1.04936,0.194731,0.0879484,0.00499896,0.0881,-3.91452,-1.00253,3.06694,-4.87534,1.01635,3.03411,0.352103,-0.0131912,0.997957,-0.0459353,1.04936,0.194731,0.0879484,0.00499896,0.0881,-6.91452,-1.00253,0.0669386,-7.87534,1.01635,0.0341125,0.352103,-0.0131912,0.997957
5568.32,0.979156,0.0069466,5,63,0,-5562.67,-0.0907155,1.1284,0.224299,0.133656,0.0122763,0.0483651,-3.80789,-0.987608,2.9902,-4.808,1.05334,2.94377,0.393951,0.0379194,0.933149,-0.0907155,1.1284,0.224299,0.133656,0.0122763,0.0483651,-6.80789,-0.987608,-0.00979662,-7.808,1.05334,-0.056228,0.393951,0.0379194,0.933149
5563.39,0.266838,0.0105584,5,31,0,-5559.8,-0.30911,1.00752,0.268036,0.121672,0.00249941,0.0317806,-3.82295,-0.953921,2.96681,-4.80617,1.05199,2.93332,0.343095,-0.0901364,0.912409,-0.30911,1.00752,0.268036,0.121672,0.00249941,0.0317806,-6.82295,-0.953921,-0.0331926,-7.80617,1.05199,-0.0666768,0.343095,-0.0901364,0.912409
5560.41,0.890821,0.00357116,6,127,0,-5547.42,-0.23622,1.09138,0.609736,0.141173,0.0109207,0.0796623,-3.76842,-1.07383,3.01551,-4.79334,1.01678,3.01972,0.465681,0.152472,0.946911,-0.23622,1.09138,0.609736,0.141173,0.0109207,0.0796623,-6.76842,-1.07383,0.01551,-7.79334,1.01678,0.0197158,0.465681,0.152472,0.946911
5564.39,0.9996,0.00450632,6,127,0,-5553.1,-0.0689965,0.875749,0.189355,0.0737116,0.0102513,0.0805501,-3.93791,-0.999935,3.12074,-4.87863,1.02699,2.94778,0.27628,-0.127229,1.02569,-0.0689965,0.875749,0.189355,0.0737116,0.0102513,0.0805501,-6.93791,-0.999935,0.120742,-7.87863,1.02699,-0.0522158,0.27628,-0.127229,1.02569
5567.82,0.915344,0.0071115,5,31,0,-5555.69,-0.0555685,1.01048,0.138939,0.147182,0.0157203,0.0892701,-3.82358,-1.02397,3.20321,-4.81759,1.06845,3.03448,0.371746,-0.00118293,1.01456,-0.0555685,1.01048,0.138939,0.147182,0.0157203,0.0892701,-6.82358,-1.02397,0.203211,-7.81759,1.06845,0.0344826,0.371746,-0.00118293,1.01456
5570.05,0.999665,0.00937998,5,31,0,-5564.89,-0.0507047,1.06233,0.180983,0.114694,-0.0803652,0.0594381,-3.81465,-1.16764,3.05263,-4.85613,0.877317,2.96885,0.397989,-0.000232251,0.889735,-0.0507047,1.06233,0.180983,0.114694,-0.0803652,0.0594381,-6.81465,-1.16764,0.0526297,-7.85613,0.877317,-0.0311548,0.397989,-0.000232251,0.889735
5570.05,0.000611787,0.0146725,1,3,1,-5566.91,-0.0507047,1.06233,0.180983,0.114694,-0.0803652,0.0594381,-3.81465,-1.16764,3.05263,-4.85613,0.877317,2.96885,0.397989,-0.000232251,0.889735,-0.0507047,1.06233,0.180983,0.114694,-0.0803652,0.0594381,-6.81465,-1.16764,0.0526297,-7.85613,0.877317,-0.0311548,0.397989,-0.000232251,0.889735
5566.82,0.994217,0.00295163,7,127,0,-5561.16,-0.112692,0.786746,0.343554,0.155123,-0.0396159,0.0881471,-3.75343,-1.15743,3.10477,-4.79249,0.965769,3.03362,0.358272,0.0473225,1.03598,-0.112692,0.786746,0.343554,0.155123,-0.0396159,0.0881471,-6.75343,-1.15743,0.104774,-7.79249,0.965769,0.0336232,0.358272,0.0473225,1.03598
5563.73,0.891588,0.00457062,6,127,0,-5553.7,-0.134584,1.03109,0.238938,0.0209909,0.0665126,0.164586,-3.97899,-0.93448,3.20781,-4.96145,1.10754,3.12975,0.391548,-0.0344395,0.869283,-0.134584,1.03109,0.238938,0.0209909,0.0665126,0.164586,-6.97899,-0.93448,0.207807,-7.96145,1.10754,0.12975,0.391548,-0.0344395,0.869283
5565,0.75337,0.00572163,6,95,0,-5554.8,-0.0171822,1.16201,0.210983,0.176989,0.0459571,0.06276,-3.74056,-0.967542,2.98506,-4.78678,1.08935,2.99601,0.354291,-0.0398821,0.955959,-0.0171822,1.16201,0.210983,0.176989,0.0459571,0.06276,-6.74056,-0.967542,-0.0149388,-7.78678,1.08935,-0.00398999,0.354291,-0.0398821,0.955959
5563.77,0.993962,0.00540655,5,63,0,-5557.57,-0.123722,1.2426,0.171924,0.154687,0.0474623,-0.00401847,-3.73537,-0.951862,2.92802,-4.79132,1.12639,2.97352,0.300727,-0.0606885,1.03115,-0.123722,1.2426,0.171924,0.154687,0.0474623,-0.00401847,-6.73537,-0.951862,-0.0719778,-7.79132,1.12639,-0.0264806,0.300727,-0.0606885,1.03115
5567.28,0.999203,0.00828364,5,63,0,-5555.31,-0.126524,1.37501,0.320388,0.12521,0.0116395,0.044581,-3.83941,-1.00191,3.03695,-4.8705,1.00566,3.04836,0.354431,-0.0727512,0.889884,-0.126524,1.37501,0.320388,0.12521,0.0116395,0.044581,-6.83941,-1.00191,0.0369535,-7.8705,1.00566,0.0483612,0.354431,-0.0727512,0.889884
5562.81,0.27544,0.0127695,3,9,1,-5559.49,-0.111205,1.38239,0.363606,0.131302,-0.00388153,0.0231421,-3.86357,-1.00819,3.05392,-4.86952,1.02605,3.08664,0.348404,-0.0880478,0.899095,-0.111205,1.38239,0.363606,0.131302,-0.00388153,0.0231421,-6.86357,-1.00819,0.0539197,-7.86952,1.02605,0.086635,0.348404,-0.0880478,0.899095
5568.05,0.999972,0.00465013,7,127,0,-5558.85,0.135787,1.04047,-0.142022,0.15507,-0.0230428,0.0308581,-3.76806,-1.09301,3.01126,-4.79616,1.0247,2.99371,0.409851,-0.0648917,0.841675,0.135787,1.04047,-0.142022,0.15507,-0.0230428,0.0308581,-6.76806,-1.09301,0.0112597,-7.79616,1.0247,-0.00628776,0.409851,-0.0648917,0.841675
5566.13,0.851641,0.00716698,6,95,0,-5552.55,-0.0894436,1.00254,0.067837,0.0759577,0.0201316,0.134078,-3.95395,-0.995495,3.2955,-4.90382,1.0876,3.12276,0.325749,-0.00973432,1.02025,-0.0894436,1.00254,0.067837,0.0759577,0.0201316,0.134078,-6.95395,-0.995495,0.295497,-7.90382,1.0876,0.122764,0.325749,-0.00973432,1.02025
5564.79,0.883241,0.00821344,6,63,0,-5557.12,0.216501,1.09036,-0.135688,0.114705,-0.0436918,0.0760281,-3.84241,-1.15244,3.14006,-4.83798,0.956055,2.91207,0.361391,-0.0467236,0.970507,0.216501,1.09036,-0.135688,0.114705,-0.0436918,0.0760281,-6.84241,-1.15244,0.140062,-7.83798,0.956055,-0.0879309,0.361391,-0.0467236,0.970507
5565.6,0.998028,0.00999944,5,31,0,-5559.95,-0.0905616,1.11964,-0.17499,0.097943,-0.00167537,0.112589,-3.8657,-1.07695,3.16395,-4.8931,1.01774,3.11367,0.407109,0.144032,1.07652,-0.0905616,1.11964,-0.17499,0.097943,-0.00167537,0.112589,-6.8657,-1.07695,0.163954,-7.8931,1.01774,0.11367,0.407109,0.144032,1.07652
5565.6,0.00706131,0.0151975,2,5,0,-5558.44,-0.0905616,1.11964,-0.17499,0.097943,-0.00167537,0.112589,-3.8657,-1.07695,3.16395,-4.8931,1.01774,3.11367,0.407109,0.144032,1.07652,-0.0905616,1.11964,-0.17499,0.097943,-0.00167537,0.112589,-6.8657,-1.07695,0.163954,-7.8931,1.01774,0.11367,0.407109,0.144032,1.07652
5564.99,0.967983,0.00336111,7,127,0,-5559.6,0.163012,1.16454,-0.0935778,0.0932251,-0.102282,0.141219,-3.84081,-1.17891,3.21546,-4.86377,0.873113,3.06087,0.331576,-0.0876418,0.886723,0.163012,1.16454,-0.0935778,0.0932251,-0.102282,0.141219,-6.84081,-1.17891,0.215464,-7.86377,0.873113,0.0608715,0.331576,-0.0876418,0.886723
5564.39,0.967585,0.0048245,6,127,0,-5553.06,0.032471,1.19214,-0.0488005,0.160099,0.00517912,0.0329623,-3.76386,-0.980686,3.04622,-4.76519,1.06132,2.92147,0.404903,-0.0605055,0.826929,0.032471,1.19214,-0.0488005,0.160099,0.00517912,0.0329623,-6.76386,-0.980686,0.0462213,-7.76519,1.06132,-0.0785299,0.404903,-0.0605055,0.826929
5568.02,0.974299,0.00689582,5,31,0,-5560.18,0.00429681,1.16346,0.0328294,0.114037,0.0132248,0.0605063,-3.82677,-0.973534,2.99726,-4.8281,1.08424,2.99353,0.345305,-0.0760791,0.978271,0.00429681,1.16346,0.0328294,0.114037,0.0132248,0.0605063,-6.82677,-0.973534,-0.00273576,-7.8281,1.08424,-0.00647365,0.345305,-0.0760791,0.978271
5564.95,0.941263,0.00995019,5,47,0,-5560.38,0.0413715,1.10686,0.0553608,0.164878,0.0442652,-0.0557378,-3.79968,-0.922421,2.90639,-4.80438,1.04614,2.87498,0.471245,0.0103888,0.867148,0.0413715,1.10686,0.0553608,0.164878,0.0442652,-0.0557378,-6.79968,-0.922421,-0.093607,-7.80438,1.04614,-0.125022,0.471245,0.0103888,0.867148
5568.18,0.300781,0.0134352,3,8,1,-5560.28,0.0613596,1.10154,0.0534719,0.144133,0.0386948,-0.047256,-3.80114,-0.939543,2.89765,-4.82078,1.05911,2.87632,0.439996,0.00962069,0.851,0.0613596,1.10154,0.0534719,0.144133,0.0386948,-0.047256,-6.80114,-0.939543,-0.102353,-7.82078,1.05911,-0.123676,0.439996,0.00962069,0.851
5567.87,0.94905,0.00536622,6,63,0,-5562.45,-0.0875963,1.20122,0.0462573,0.0844697,-0.0376865,0.0479813,-3.92568,-1.07193,3.14063,-4.88709,0.913089,2.94132,0.439742,0.0904276,0.987073,-0.0875963,1.20122,0.0462573,0.0844697,-0.0376865,0.0479813,-6.92568,-1.07193,0.140633,-7.88709,0.913089,-0.0586808,0.439742,0.0904276,0.987073
5566.35,0.93742,0.00735167,5,63,0,-5561.32,-0.0540609,1.13472,0.0613355,0.132955,-0.0613914,0.0389495,-3.82688,-1.146,3.07746,-4.83962,0.903915,2.95747,0.480186,0.164898,1.01999,-0.0540609,1.13472,0.0613355,0.132955,-0.0613914,0.0389495,-6.82688,-1.146,0.0774598,-7.83962,0.903915,-0.0425348,0.480186,0.164898,1.01999
5566.22,0.632786,0.00982536,5,63,0,-5554.37,-0.224134,1.17975,0.125897,0.145227,0.0414788,0.0385152,-3.77456,-0.98333,2.96708,-4.83828,1.04118,3.03914,0.342759,0.0756861,1.07173,-0.224134,1.17975,0.125897,0.145227,0.0414788,0.0385152,-6.77456,-0.98333,-0.0329213,-7.83828,1.04118,0.0391448,0.342759,0.0756861,1.07173
5567.32,0.728876,0.00740321,5,63,0,-5560,-0.135168,1.15915,0.482151,0.0911874,-0.0825394,0.0841821,-3.88931,-1.13461,3.17965,-4.86352,0.881144,2.94911,0.3628,-0.0986717,0.892783,-0.135168,1.15915,0.482151,0.0911874,-0.0825394,0.0841821,-6.88931,-1.13461,0.179651,-7.86352,0.881144,-0.0508909,0.3628,-0.0986717,0.892783
5569.77,0.914602,0.00668814,6,95,0,-5563.95,-0.0237093,1.02943,-0.0156213,0.0913317,0.00473877,0.103631,-3.85734,-1.03735,3.08737,-4.86344,1.03076,3.06903,0.33651,0.0204867,1.02531,-0.0237093,1.02943,-0.0156213,0.0913317,0.00473877,0.103631,-6.85734,-1.03735,0.0873691,-7.86344,1.03076,0.0690254,0.33651,0.0204867,1.02531
5568.59,0.913905,0.00853611,5,31,0,-5564.58,-0.0819142,1.04456,-0.10282,0.13584,-0.0317689,0.0693973,-3.82934,-1.11734,3.18846,-4.84135,0.969536,3.00327,0.386116,0.0181679,0.949554,-0.0819142,1.04456,-0.10282,0.13584,-0.0317689,0.0693973,-6.82934,-1.11734,0.188462,-7.84135,0.969536,0.00326546,0.386116,0.0181679,0.949554
5566.03,0.435427,0.0108569,5,31,0,-5556.07,-0.0165117,1.03915,-0.0952745,0.142322,-0.022105,0.111633,-3.78281,-1.132,3.15064,-4.78498,0.976504,3.07408,0.351925,-0.0582582,0.874092,-0.0165117,1.03915,-0.0952745,0.142322,-0.022105,0.111633,-6.78281,-1.132,0.150638,-7.78498,0.976504,0.0740846,0.351925,-0.0582582,0.874092
5565.1,0.991369,0.00571056,6,63,0,-5560.23,-0.0151716,0.994931,-0.0857181,0.0908372,-0.0628541,0.0816646,-3.9194,-1.09694,3.19075,-4.87254,0.941847,3.08795,0.368747,0.0515211,0.967208,-0.0151716,0.994931,-0.0857181,0.0908372,-0.0628541,0.0816646,-6.9194,-1.09694,0.190751,-7.87254,0.941847,0.0879467,0.368747,0.0515211,0.967208
5566.6,1,0.00836662,3,7,0,-5562.38,-0.0198879,0.985511,-0.0863219,0.0794283,-0.0430198,0.10532,-3.94388,-1.09914,3.18584,-4.87967,0.928643,3.07713,0.377507,0.0359862,0.966742,-0.0198879,0.985511,-0.0863219,0.0794283,-0.0430198,0.10532,-6.94388,-1.09914,0.18584,-7.87967,0.928643,0.0771347,0.377507,0.0359862,0.966742
5566.6,0.134491,0.012412,3,9,1,-5562.39,-0.0198879,0.985511,-0.0863219,0.0794283,-0.0430198,0.10532,-3.94388,-1.09914,3.18584,-4.87967,0.928643,3.07713,0.377507,0.0359862,0.966742,-0.0198879,0.985511,-0.0863219,0.0794283,-0.0430198,0.10532,-6.94388,-1.09914,0.18584,-7.87967,0.928643,0.0771347,0.377507,0.0359862,0.966742
5564.11,0.374485,0.243461,4,15,0,-5558.72,0.0431342,0.747667,0.314749,0.0908771,-0.0341375,0.112954,-3.92039,-1.08011,3.20485,-4.87775,0.951723,3.13625,0.346874,-0.0073502,0.966079,0.0431342,0.747667,0.314749,0.0908771,-0.0341375,0.112954,-6.92039,-1.08011,0.204854,-7.87775,0.951723,0.13625,0.346874,-0.0073502,0.966079
5564.11,0,1.12314,0,1,1,-5551.9,0.0431342,0.747667,0.314749,0.0908771,-0.0341375,0.112954,-3.92039,-1.08011,3.20485,-4.87775,0.951723,3.13625,0.346874,-0.0073502,0.966079,0.0431342,0.747667,0.314749,0.0908771,-0.0341375,0.112954,-6.92039,-1.08011,0.204854,-7.87775,0.951723,0.13625,0.346874,-0.0073502,0.966079
5564.9,0.993313,0.135501,5,31,0,-5557.73,-0.309009,1.04388,0.421992,0.13511,0.0150976,0.0934753,-3.85083,-1.02847,3.17747,-4.80017,1.06128,3.05592,0.351836,0.0300783,0.958382,-0.309009,1.04388,0.421992,0.13511,0.0150976,0.0934753,-6.85083,-1.02847,0.177468,-7.80017,1.06128,0.0559202,0.351836,0.0300783,0.958382
5567.98,0.990431,0.155561,5,31,0,-5558.7,-0.00380949,1.19453,-0.205443,0.15074,-0.0144838,0.0241225,-3.84386,-1.07102,3.14204,-4.7871,0.990922,2.90252,0.360002,-0.0413888,0.968503,-0.00380949,1.19453,-0.205443,0.15074,-0.0144838,0.0241225,-6.84386,-1.07102,0.14204,-7.7871,0.990922,-0.0974815,0.360002,-0.0413888,0.968503
5570.55,0.923985,0.219748,4,15,0,-5564.47,0.0157176,1.20785,0.000313103,0.117304,-0.00771662,0.0784193,-3.82142,-1.04827,3.02445,-4.8461,0.993693,3.02468,0.345645,-0.0387927,0.957296,0.0157176,1.20785,0.000313103,0.117304,-0.00771662,0.0784193,-6.82142,-1.04827,0.0244543,-7.8461,0.993693,0.0246782,0.345645,-0.0387927,0.957296
5568.77,0.111688,0.286437,3,15,0,-5563.54,-0.000814093,1.17101,-0.0260273,0.126792,-0.0140329,0.0388633,-3.80215,-1.00861,3.06711,-4.84184,0.956503,2.94676,0.324944,-0.0184125,1.00233,-0.000814093,1.17101,-0.0260273,0.126792,-0.0140329,0.0388633,-6.80215,-1.00861,0.0671055,-7.84184,0.956503,-0.0532373,0.324944,-0.0184125,1.00233
5567.43,0.986704,0.0328603,7,191,0,-5562.21,-0.133149,1.19399,0.260239,0.123432,-0.0525416,0.0282399,-3.84614,-1.162,3.17305,-4.83985,0.9336,2.96805,0.354363,-0.0463839,0.954428,-0.133149,1.19399,0.260239,0.123432,-0.0525416,0.0282399,-6.84614,-1.162,0.173047,-7.83985,0.9336,-0.0319485,0.354363,-0.0463839,0.954428
5568.45,0.999691,0.0547075,6,127,0,-5559.79,-0.00889391,1.20874,-0.179618,0.124884,-0.0238438,0.083164,-3.83908,-1.07882,3.14491,-4.8044,0.968655,3.01117,0.382591,-0.0173289,0.93188,-0.00889391,1.20874,-0.179618,0.124884,-0.0238438,0.083164,-6.83908,-1.07882,0.144912,-7.8044,0.968655,0.0111652,0.382591,-0.0173289,0.93188
5563.35,0.955482,0.0987833,5,31,0,-5556.93,0.0408532,1.01433,0.0792873,0.175672,-0.0324137,0.0118672,-3.68517,-1.10591,2.86598,-4.7932,0.980063,3.07901,0.43074,-0.00764296,0.83666,0.0408532,1.01433,0.0792873,0.175672,-0.0324137,0.0118672,-6.68517,-1.10591,-0.134015,-7.7932,0.980063,0.0790135,0.43074,-0.00764296,0.83666
5564.91,0.933086,0.158924,5,31,0,-5558.58,0.00709872,1.28854,-0.0309251,0.0794345,-0.0502151,0.0691613,-3.92577,-1.08079,3.07089,-4.87537,0.926209,2.97175,0.284926,-0.00654917,1.08762,0.00709872,1.28854,-0.0309251,0.0794345,-0.0502151,0.0691613,-6.92577,-1.08079,0.0708854,-7.87537,0.926209,-0.028246,0.284926,-0.00654917,1.08762
5566.39,0.874851,0.241168,4,31,0,-5559.11,-0.0843573,1.08338,0.0519707,0.15165,0.0145781,0.00207165,-3.79491,-0.993576,2.98436,-4.8227,0.986431,2.90486,0.461865,0.148881,1.00234,-0.0843573,1.08338,0.0519707,0.15165,0.0145781,0.00207165,-6.79491,-0.993576,-0.0156353,-7.8227,0.986431,-0.0951362,0.461865,0.148881,1.00234
5563.7,0.222726,0.306294,3,10,1,-5559.95,-0.115872,1.07856,0.0872019,0.13694,-0.0104885,-0.0132403,-3.79975,-1.04237,2.90614,-4.85529,1.01592,2.9221,0.490071,0.185506,1.02857,-0.115872,1.07856,0.0872019,0.13694,-0.0104885,-0.0132403,-6.79975,-1.04237,-0.0938557,-7.85529,1.01592,-0.0779039,0.490071,0.185506,1.02857
5567.54,0.999359,0.050041,6,63,0,-5557.27,-0.0554208,1.17895,0.133647,0.135536,-0.00147281,-0.0214817,-3.80111,-1.06946,2.94303,-4.82215,1.00999,2.89255,0.458947,0.125028,1.00404,-0.0554208,1.17895,0.133647,0.135536,-0.00147281,-0.0214817,-6.80111,-1.06946,-0.0569698,-7.82215,1.00999,-0.107449,0.458947,0.125028,1.00404
5565.31,0.988176,0.0951124,6,63,0,-5562.62,-0.0248736,1.08186,0.142659,0.162254,-0.10252,-0.0264877,-3.7323,-1.19387,2.92524,-4.7904,0.913172,2.84939,0.283953,-0.115258,0.981954,-0.0248736,1.08186,0.142659,0.162254,-0.10252,-0.0264877,-6.7323,-1.19387,-0.0747627,-7.7904,0.913172,-0.150612,0.283953,-0.115258,0.981954
5568.95,0.985602,0.174095,5,31,0,-5562.12,-0.164935,1.19744,0.319664,0.0829193,0.0251674,0.0685246,-3.88758,-0.973887,3.04412,-4.90993,1.0113,3.07067,0.399659,0.0523834,0.950649,-0.164935,1.19744,0.319664,0.0829193,0.0251674,0.0685246,-6.88758,-0.973887,0.0441174,-7.90993,1.0113,0.0706667,0.399659,0.0523834,0.950649
5568.95,0.141312,0.314601,2,7,1,-5565.85,-0.164935,1.19744,0.319664,0.0829193,0.0251674,0.0685246,-3.88758,-0.973887,3.04412,-4.90993,1.0113,3.07067,0.399659,0.0523834,0.950649,-0.164935,1.19744,0.319664,0.0829193,0.0251674,0.0685246,-6.88758,-0.973887,0.0441174,-7.90993,1.0113,0.0706667,0.399659,0.0523834,0.950649
5564.74,0.991641,0.0420452,6,127,0,-5558.36,-0.162306,1.32186,0.217963,0.112085,0.00878531,0.0736262,-3.82625,-0.997034,3.0806,-4.82796,1.00955,2.90183,0.349512,0.154636,1.18095,-0.162306,1.32186,0.217963,0.112085,0.00878531,0.0736262,-6.82625,-0.997034,0.0806012,-7.82796,1.00955,-0.0981677,0.349512,0.154636,1.18095
5565.92,0.86917,0.0777956,5,63,0,-5556.94,-0.115966,1.17784,0.366443,0.158554,-0.0179992,0.00346016,-3.81696,-1.06242,3.07468,-4.81316,1.01688,2.91379,0.394353,0.128372,1.08496,-0.115966,1.17784,0.366443,0.158554,-0.0179992,0.00346016,-6.81696,-1.06242,0.0746825,-7.81316,1.01688,-0.0862148,0.394353,0.128372,1.08496
5565.23,0.997956,0.0985354,5,31,0,-5561.88,-0.268267,1.11624,0.333183,0.111291,-0.0472859,-0.0228644,-3.82824,-1.03344,2.90136,-4.86703,0.912572,2.8642,0.366639,0.0270867,1.09084,-0.268267,1.11624,0.333183,0.111291,-0.0472859,-0.0228644,-6.82824,-1.03344,-0.0986365,-7.86703,0.912572,-0.135802,0.366639,0.0270867,1.09084
5564.88,0.91403,0.18332,5,31,0,-5558.28,-0.24568,1.27288,0.499112,0.168763,-0.0593906,0.010776,-3.80196,-1.10991,3.14784,-4.78987,0.966711,2.91893,0.411105,0.00365829,0.93217,-0.24568,1.27288,0.499112,0.168763,-0.0593906,0.010776,-6.80196,-1.10991,0.147841,-7.78987,0.966711,-0.0810733,0.411105,0.00365829,0.93217
5563.04,0.377619,0.263083,4,31,0,-5551.42,-0.0347054,1.41911,-0.242061,0.0948238,0.026916,0.0189653,-3.82705,-0.950915,2.92999,-4.86356,1.04041,2.89016,0.401364,-0.00513499,0.982923,-0.0347054,1.41911,-0.242061,0.0948238,0.026916,0.0189653,-6.82705,-0.950915,-0.0700088,-7.86356,1.04041,-0.109844,0.401364,-0.00513499,0.982923
5566.2,0.99441,0.0768841,6,63,0,-5555.92,-0.0431756,1.21806,0.0931102,0.139891,0.0609002,-0.00539166,-3.81179,-0.926405,3.01287,-4.84233,1.10725,2.92948,0.330721,-0.0893643,1.00455,-0.0431756,1.21806,0.0931102,0.139891,0.0609002,-0.00539166,-6.81179,-0.926405,0.0128663,-7.84233,1.10725,-0.0705167,0.330721,-0.0893643,1.00455
5566.11,0.881082,0.139969,5,31,0,-5555.57,-0.018929,1.10982,0.0631646,0.120014,0.0589434,-0.0315758,-3.88186,-0.911796,2.92587,-4.83257,1.13302,2.83587,0.312831,-0.0632165,1.00902,-0.018929,1.10982,0.0631646,0.120014,0.0589434,-0.0315758,-6.88186,-0.911796,-0.0741253,-7.83257,1.13302,-0.164132,0.312831,-0.0632165,1.00902
5570.96,0.968611,0.181525,5,31,0,-5563.73,-0.145484,1.17939,0.230024,0.1455,-0.0150916,0.0177998,-3.79166,-1.06903,3.01381,-4.80602,1.0058,2.94184,0.417769,0.0709639,1.00019,-0.145484,1.17939,0.230024,0.1455,-0.0150916,0.0177998,-6.79166,-1.06903,0.0138083,-7.80602,1.0058,-0.0581574,0.417769,0.0709639,1.00019
5570.96,0.0999603,0.301705,2,7,1,-5559.94,-0.145484,1.17939,0.230024,0.1455,-0.0150916,0.0177998,-3.79166,-1.06903,3.01381,-4.80602,1.0058,2.94184,0.417769,0.0709639,1.00019,-0.145484,1.17939,0.230024,0.1455,-0.0150916,0.0177998,-6.79166,-1.06903,0.0138083,-7.80602,1.0058,-0.0581574,0.417769,0.0709639,1.00019
5568.35,0.996492,0.0415613,7,127,0,-5565.33,0.114593,1.09971,-0.241559,0.157495,-0.0567715,-0.0387006,-3.74288,-1.13946,2.90165,-4.79213,0.933264,2.88028,0.356942,-0.0641874,0.904498,0.114593,1.09971,-0.241559,0.157495,-0.0567715,-0.0387006,-6.74288,-1.13946,-0.0983478,-7.79213,0.933264,-0.119724,0.356942,-0.0641874,0.904498
5563.92,0.904036,0.0750749,6,127,0,-5559.19,-0.36785,1.15813,0.501534,0.171924,0.000525637,-0.094729,-3.72981,-1.00653,2.75424,-4.7936,1.03406,2.79802,0.355056,0.114958,1.10942,-0.36785,1.15813,0.501534,0.171924,0.000525637,-0.094729,-6.72981,-1.00653,-0.245756,-7.7936,1.03406,-0.201978,0.355056,0.114958,1.10942
5566.25,0.963531,0.103569,5,31,0,-5556.54,0.00243447,1.18945,0.0973956,0.138347,0.0112925,-0.00866713,-3.77102,-1.05817,2.93807,-4.80059,0.979212,2.85997,0.362192,0.041345,1.0595,0.00243447,1.18945,0.0973956,0.138347,0.0112925,-0.00866713,-6.77102,-1.05817,-0.0619323,-7.80059,0.979212,-0.140033,0.362192,0.041345,1.0595
5567.82,0.993287,0.167729,5,31,0,-5561.2,-0.0225237,1.1119,0.0511365,0.197744,-0.0791329,-0.0881194,-3.70988,-1.12847,2.82253,-4.74237,0.922818,2.75951,0.362527,0.0153737,1.01832,-0.0225237,1.1119,0.0511365,0.197744,-0.0791329,-0.0881194,-6.70988,-1.12847,-0.177469,-7.74237,0.922818,-0.240492,0.362527,0.0153737,1.01832
5563,0.132329,0.292537,3,10,1,-5560.31,-0.0433091,1.15709,-0.0266768,0.204867,-0.0458277,-0.0821018,-3.70296,-1.1021,2.88193,-4.73667,0.862301,2.75146,0.376602,0.077708,0.978663,-0.0433091,1.15709,-0.0266768,0.204867,-0.0458277,-0.0821018,-6.70296,-1.1021,-0.118069,-7.73667,0.862301,-0.248538,0.376602,0.077708,0.978663
5563.35,0.99429,0.0478347,5,63,0,-5555.35,-0.115567,1.19465,-0.0686449,0.216449,-0.0924469,-0.125588,-3.70501,-1.20004,2.85304,-4.7245,0.926174,2.75785,0.358926,-0.0252738,1.01366,-0.115567,1.19465,-0.0686449,0.216449,-0.0924469,-0.125588,-6.70501,-1.20004,-0.146957,-7.7245,0.926174,-0.24215,0.358926,-0.0252738,1.01366
